dd_synsets,ndtv_synsets,scores
"['pollution', 'school', 'air', 'quality', 'city', 'severe', 'permissible', 'severe', 'condition', 'stay', 'primary', 'standard', 'morning', 'rise', 'degree', 'air', 'impact', 'severe', 'air', 'degree', 'severe', 'severe', 'decrease', 'morning', 'condition', 'standard', 'measure', 'quality', 'rate', 'causing', 'impact', 'degree', 'condition', 'neighbor', 'plan', 'control', 'region', 'measure', 'severe', 'air', 'air', 'causing', 'close', 'stay', 'severe', 'plan', 'region', 'wake', 'plan', 'severe', 'severe', 'cardiovascular', 'air', 'authority', 'city', 'severe', 'blanket', 'air', 'air', 'severe', 'region', 'severe', 'measure', 'respiratory', 'quality', 'severe', 'region', 'rate']","['pollution', 'school', 'air', 'quality', 'delhi', 'pollute', 'permissible', 'severe', 'health', 'stay', 'primary', 'tomorrow', 'times', 'step', 'limit', 'hazardous', 'emergency', 'harmonize', 'national', 'degree', 'pull_off', 'roll', 'shutting', 'days', 'situation', 'standard', 'decision', 'capital', 'see', 'action', 'time', 'degree', 'environment', 'neighbor', 'plan', 'govern', 'curate', 'measure', 'scheme', 'private', 'medical', 'education', 'close', 'prevail', 'experiment', 'congestion', 'child', 'wake', 'reading', 'ration', 'deteriorate', 'cardiovascular', 'bloodstream', 'control', 'city', 'worsen', 'mask', 'indoor', 'harmful', 'effect', 'adult', 'take', 'precaution', 'respiratory', 'world', 'haze', 'grey', 'rate']","[1.0, 1.0, 1.0, 1.0, 0.5, 0.2, 1.0, 1.0, 0.12, 1.0, 1.0, 0.17, 0.33, 0.33, 0.2, 0.32, 0.17, 0.2, 0.83, 1.0, 0.25, 0.2, 0.2, 0.25, 0.33, 1.0, 0.25, 0.14, 0.25, 0.33, 0.2, 1.0, 0.25, 1.0, 1.0, 0.5, 0.1, 1.0, 0.17, 0.95, 0.16, 0.25, 1.0, 0.25, 0.2, 0.12, 0.12, 1.0, 0.12, 0.17, 0.2, 1.0, 0.11, 0.5, 1.0, 0.2, 0.2, 0.83, 0.93, 0.2, 0.14, 0.25, 0.5, 1.0, 0.2, 0.17, 0.11, 1.0]"
"['demonetize', 'note', 'seize', 'separatist', 'demonetization', 'support', 'bogus', 'group', 'currency', 'currency', 'panic', 'bogus', 'rock', 'currency', 'separatist', 'carton', 'incident', 'currency', 'bogus', 'bogus', 'bogus', 'group', 'bogus', 'currency', 'action', 'fill', 'group', 'luxury', 'agency', 'group', 'action', 'currency', 'currency', 'separatist', 'bogus', 'currency', 'group', 'incident', 'currency', 'incident', 'bogus', 'bogus', 'group', 'world', 'bogus', 'currency', 'bogus', 'day', 'currency', 'rock', 'ban', 'incident', 'currency', 'action', 'november', 'group', 'bogus', 'rock', 'separatist', 'rock', 'money', 'action', 'currency', 'group', 'bogus', 'november', 'group', 'currency', 'action']","['demonetize', 'note', 'seize', 'person', 'demonetization', 'support', 'grok', 'roentgen', 'currency', 'white', 'panic', 'produce', 'car', 'significant', 'ford', 'carton', 'seizure', 'by_the_way', 'allow', 'mount', 'control', 'people', 'explain', 'color', 'financing', 'fill', 'deposit', 'luxury', 'agency', 'crore', 'possession', 'subsequently', 'senior', 'separatist', 'make', 'blue', 'court', 'case', 'unable', 'recovery', 'uncover', 'claim', 'today', 'value', 'associate', 'initially', 'amount', 'date', 'black', 'vehicle', 'question', 'impact', 'large', 'terrorism', 'time_period', 'face', 'transport', 'boundary_line', 'terrorist', 'road', 'money', 'finance', 'still', 'probe', 'claim', 'hours', 'till', 'back', 'resistance']","[1.0, 1.0, 1.0, 0.33, 1.0, 1.0, 0.25, 0.12, 1.0, 0.69, 1.0, 0.25, 0.1, 0.44, 0.14, 1.0, 0.17, 0.65, 0.14, 0.2, 0.14, 0.5, 0.14, 0.32, 0.12, 1.0, 0.11, 1.0, 1.0, 0.12, 0.2, 0.32, 0.99, 1.0, 0.33, 0.13, 0.2, 0.33, 0.47, 0.17, 0.25, 0.25, 0.17, 0.12, 0.25, 0.18, 0.33, 0.5, 0.79, 0.14, 0.11, 0.25, 0.71, 0.12, 0.25, 0.11, 0.25, 0.11, 0.2, 0.17, 1.0, 0.14, 0.77, 0.1, 0.25, 0.17, 0.11, 0.96, 0.5]"
"['belgium', 'bilateral', 'royal', 'belgium', 'necktie', 'ceremonial', 'belgium', 'visit', 'curate', 'tribute', 'trade', 'necktie', 'ascension', 'today', 'belgium', 'royal', 'necktie', 'belgium', 'pay', 'royal', 'necktie', 'royal', 'necktie', 'cooperation', 'royal', 'royal', 'belgium', 'tribute', 'cooperation', 'state', 'royal', 'curate', 'cooperation', 'royal', 'royal', 'visit', 'capital', 'state', 'necktie', 'state', 'belgium', 'belgium', 'belgium', 'belgium', 'royal', 'curate', 'ascension', 'today', 'belgium', 'state', 'follow', 'harmonize', 'royal', 'belgium', 'couple', 'belgium', 'curate', 'curate', 'curate', 'couple', 'cooperation']","['belgium', 'bilateral', 'account', 'belgian', 'necktie', 'ceremonial', 'large', 'visit', 'wife', 'negotiation', 'trade', 'throne', 'ascension', 'stateliness', 'weeklong', 'amount', 'import', 'historically', 'power', 'give', 'export', 'prosecute', 'export', 'discus', 'expand', 'keep', 'finish', 'conversation', 'trip', 'deputation', 'strengthen', 'spouse', 'meet', 'consist', 'attach_to', 'visit', 'relations', 'company', 'call', 'business', 'india', 'third', 'strong', 'external', 'arrive', 'spokesperson', 'sunday', 'personal_business', 'ahead', 'state', 'follow', 'harmonize', 'name', 'second', 'ministry', 'high', 'curate', 'curate', 'official', 'meeting', 'election']","[1.0, 1.0, 0.25, 0.61, 1.0, 1.0, 0.31, 1.0, 0.12, 0.12, 1.0, 0.08, 1.0, 0.12, 0.87, 0.33, 0.14, 0.95, 0.25, 0.33, 0.14, 0.25, 0.14, 0.12, 0.14, 0.33, 0.09, 0.14, 0.11, 0.2, 0.25, 0.14, 0.14, 0.25, 0.33, 1.0, 0.17, 0.17, 0.09, 0.17, 0.2, 0.84, 0.75, 0.73, 0.33, 0.14, 0.1, 0.08, 0.06, 1.0, 1.0, 1.0, 0.2, 0.18, 0.11, 0.85, 1.0, 1.0, 0.12, 0.25, 0.25]"
"['terrorist', 'brush', 'terrorist', 'kill', 'ferocious', 'open_fire', 'action', 'belt', 'operation', 'force', 'gun', 'crossfire', 'area', 'terrorist', 'gun', 'area', 'security', 'continue', 'gun', 'civilian', 'security', 'ferocious', 'battle', 'ferocious', 'neutralize', 'police', 'ferocious', 'presence', 'terrorist', 'open_fire', 'operations', 'terrorist', 'information', 'injure', 'establish', 'terrorist', 'lead', 'area', 'terrorist', 'operations', 'operations', 'ferocious', 'besides', 'ferocious', 'action', 'action', 'terrorist', 'difference', 'terrorist', 'terrorist', 'action', 'information', 'terrorist', 'terrorist']","['terrorist', 'brush', 'jawan', 'kill', 'stop', 'open_fire', 'search', 'belt', 'operation', 'force', 'gun', 'crossfire', 'area', 'official', 'gun', 'district', 'security', 'continue', 'gun', 'civilian', 'injury', 'suffer', 'battle', 'end', 'interrupt', 'village', 'open', 'presence', 'soldier', 'open_fire', 'operations', 'still', 'information', 'injure', 'establish', 'south', 'lead', 'kashmir', 'official', 'election', 'election', 'update', 'besides', 'state', 'agenda', 'chirrup', 'parliamentary', 'seating', 'up-to-the-minute', 'general', 'get', 'news', 'live', 'indian']","[1.0, 1.0, 0.14, 1.0, 0.33, 1.0, 0.25, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.17, 1.0, 0.33, 1.0, 1.0, 1.0, 1.0, 0.14, 0.17, 1.0, 0.33, 0.25, 0.14, 0.33, 1.0, 0.12, 1.0, 1.0, 0.69, 1.0, 1.0, 1.0, 0.31, 1.0, 0.25, 0.23, 0.2, 0.2, 0.2, 1.0, 0.25, 0.11, 0.17, 0.1, 0.12, 0.91, 0.09, 0.12, 0.5, 0.38, 0.39]"
"['document', 'entity', 'leak', 'haven', 'ross', 'offshore', 'fiscal', 'tax', 'tax', 'offshore', 'disclosure', 'entity', 'entity', 'entity', 'entity', 'entity', 'entity', 'offshore', 'inequality', 'entity', 'entity', 'probe', 'entity', 'disclosure', 'consortium', 'group', 'document', 'disclosure', 'entity', 'leak', 'fact-finding', 'offshore', 'entity', 'ross', 'document', 'offshore', 'document', 'document', 'entity', 'offshore', 'document', 'group', 'journalist', 'probe', 'offshore', 'document', 'firm', 'offshore', 'document', 'document', 'document', 'offshore', 'document', 'firm', 'entity', 'name_calling', 'document', 'entity', 'agency', 'haven', 'entity', 'entity', 'disclosure', 'ross', 'entity', 'consortium', 'offshore', 'entity']","['document', 'entity', 'leak', 'magazine', 'person', 'offshore', 'fiscal', 'tax', 'tax', 'name', 'investing', 'beginning', 'income', 'details', 'list', 'hoard', 'register', 'hoard', 'legality', 'complicity', 'money', 'probe', 'entity', 'disclosure', 'consortium', 'group', 'obviously', 'retention', 'number', 'leak', 'fact-finding', 'constitute', 'notice', 'official', 'subsequently', 'print', 'tax_return', 'average', 'mention', 'generate', 'abroad', 'rank', 'journalist', 'investigate', 'uncover', 'established', 'firm', 'pay', 'individual', 'document', 'black', 'look', 'indian', 'firm', 'footing', 'name_calling', 'direct', 'intelligence', 'directorate', 'panel', 'funds', 'footing', 'enforcement', 'indian', 'unit_of_measurement', 'company', 'look', 'april']","[1.0, 1.0, 1.0, 0.11, 0.33, 1.0, 1.0, 1.0, 1.0, 0.2, 0.11, 0.17, 0.11, 0.17, 0.14, 0.08, 0.12, 0.25, 0.2, 0.14, 0.14, 1.0, 1.0, 1.0, 1.0, 1.0, 0.1, 0.14, 0.14, 1.0, 1.0, 0.33, 0.14, 0.17, 0.08, 0.25, 0.33, 0.52, 0.14, 0.25, 0.49, 0.2, 1.0, 0.5, 0.25, 0.05, 1.0, 0.2, 0.94, 1.0, 0.28, 0.25, 0.56, 1.0, 0.17, 1.0, 0.79, 0.17, 0.2, 0.17, 0.17, 0.2, 0.17, 0.2, 0.2, 0.2, 0.33, 0.12]"
"['secretary', 'batch', 'gujarat', 'finance', 'gross', 'military_officer', 'designate', 'outgo', 'department', 'fiscal', 'designate', 'department', 'economic', 'old-age_pension', 'services', 'gujarat', 'vacancy', 'personal_business', 'management', 'asset', 'ministry', 'management', 'department', 'convention', 'designate', 'cause', 'services', 'cause', 'management', 'military_officer', 'investing', 'gujarat', 'designate', 'department', 'department', 'follow', 'public', 'military_officer', 'senior', 'asset', 'management', 'management', 'designate', 'new', 'last', 'designate', 'asset', 'management', 'secretary', 'outgo', 'secretary', 'secretary', 'management', 'asset', 'secretary', 'secretary']","['secretary', 'batch', 'iowa', 'finance', 'gross', 'military_officer', 'designate', 'outgo', 'cell', 'fiscal', 'designate', 'department', 'economic', 'old-age_pension', 'services', 'gujarat', 'vacancy', 'personal_business', 'order', 'asset', 'ministry', 'appointment', 'department', 'convention', 'approve', 'appoint', 'training', 'cause', 'management', 'military_officer', 'investing', 'cabinet', 'publish', 'committee', 'force', 'follow', 'public', 'official', 'senior', 'file', 'election', 'election', 'update', 'new', 'last', 'state', 'agenda', 'chirrup', 'parliamentary', 'seating', 'up-to-the-minute', 'general', 'get', 'news', 'live', 'indian']","[1.0, 1.0, 0.12, 1.0, 1.0, 1.0, 1.0, 1.0, 0.17, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.14, 1.0, 1.0, 0.12, 1.0, 1.0, 0.12, 0.25, 0.2, 1.0, 1.0, 1.0, 1.0, 0.09, 0.11, 0.25, 0.17, 1.0, 1.0, 0.25, 1.0, 0.11, 0.2, 0.2, 0.2, 1.0, 1.0, 0.25, 0.1, 0.14, 0.83, 0.14, 0.75, 0.24, 0.08, 0.12, 0.4, 0.87]"
"['editorial', 'daily', 'freedom', 'medium', 'newspaper', 'public', 'daily', 'multitude', 'newspaper', 'freedom', 'juncture', 'give', 'state', 'personality', 'daily', 'movie', 'reflect', 'interest', 'reformer', 'wisely', 'shake', 'daily', 'literature', 'daily', 'daily', 'life', 'reformer', 'daily', 'movie', 'paper', 'juncture', 'medium', 'daily', 'politician', 'reformer', 'give', 'daily', 'keepsake', 'medium', 'lend', 'personality', 'keepsake', 'industrialist', 'reformer', 'credibility', 'excess', 'daily', 'personality', 'daily', 'daily', 'reflect', 'daily', 'daily', 'india', 'daily', 'contribution', 'medium', 'contribution', 'medium', 'daily', 'juncture']","['editorial', 'daily', 'freedom', 'medium', 'newspaper', 'public', 'centennial', 'immigration_and_naturalization_service', 'newspaper', 'climate', 'awareness', 'use', 'state', 'space', 'natural', 'celebration', 'urge', 'interest', 'tamil', 'wisely', 'revolve', 'happen', 'encomium', 'accurate', 'important', 'time_interval', 'editor', 'transport', 'movie', 'discourse', 'calamity', 'mercantile_establishment', 'compare', 'radhakrishnan', 'maker', 'give', 'anyhow', 'universe', 'minster', 'enable', 'caution', 'aftermath', 'industrialist', 'actor', 'credibility', 'excess', 'correct', 'accountability', 'technological', 'surely', 'report', 'print', 'owned', 'tamil_nadu', 'participate', 'accomplishment', 'helicopter', 'reform', 'telephone', 'help', 'laminitis']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.06, 0.12, 1.0, 0.2, 0.11, 0.5, 1.0, 0.33, 0.96, 0.2, 0.11, 1.0, 0.12, 1.0, 0.25, 0.33, 0.12, 0.59, 0.59, 0.2, 0.17, 0.25, 1.0, 0.17, 0.2, 0.14, 0.25, 0.2, 0.2, 1.0, 0.31, 0.2, 0.11, 0.33, 0.2, 0.14, 1.0, 0.17, 1.0, 1.0, 0.23, 0.17, 0.62, 0.28, 0.25, 0.25, 0.68, 0.17, 0.25, 0.17, 0.12, 0.11, 0.2, 0.25, 0.1]"
"['china', 'defense_mechanism', 'visit', 'readiness', 'district', 'air', 'forward', 'interact', 'district', 'forward', 'air', 'readiness', 'air', 'forward', 'air', 'district', 'visit', 'force', 'surround', 'army', 'china', 'gen', 'air', 'forward', 'state', 'assets', 'forward', 'air', 'air', 'curate', 'command', 'china', 'advance', 'air', 'district', 'air', 'forward', 'military_officer', 'air', 'state', 'eastern', 'gen', 'attempt', 'stock', 'command', 'forward', 'post', 'line', 'gen', 'military_officer', 'air', 'air', 'military_officer', 'forward', 'district', 'air', 'defense_mechanism', 'remote_control', 'readiness', 'air', 'forward', 'yesterday', 'forward', 'yesterday', 'force', 'state', 'china', 'military_officer', 'curate', 'forward', 'air', 'district', 'air']","['china', 'defense_mechanism', 'visit', 'tranquillity', 'side', 'conducive', 'object', 'challenge', 'area', 'claim', 'chinese', 'peace', 'routinely', 'revolve', 'inseparable', 'boundary_line', 'visit', 'harkat-ul-mujahidin', 'surround', 'army', 'tibet', 'refrain', 'lanthanum', 'interfere', 'state', 'part', 'object', 'indian', 'properly', 'curate', 'liberation', 'china', 'greet', 'junior', 'sikkim', 'relevant', 'keep', 'jawan', 'internal', 'state', 'eastern', 'dialogue', 'contribution', 'stock', 'meet', 'post', 'position', 'peoples', 'section', 'military_officer', 'always', 'clear', 'soldier', 'forward', 'region', 'foreign', 'issue', 'medium', 'personal_business', 'south', 'make', 'yesterday', 'work', 'calendar_month', 'ministry', 'state', 'india', 'official', 'curate', 'home', 'top', 'district', 'earlier']","[1.0, 1.0, 1.0, 0.25, 0.2, 0.38, 0.17, 0.12, 0.33, 0.25, 0.32, 0.25, 0.03, 0.2, 0.15, 0.14, 1.0, 0.14, 1.0, 1.0, 0.33, 0.14, 0.12, 0.2, 1.0, 0.25, 0.17, 0.04, 0.33, 1.0, 0.17, 1.0, 0.2, 0.94, 0.25, 0.96, 0.33, 0.2, 0.88, 1.0, 1.0, 0.11, 0.5, 1.0, 0.12, 0.17, 0.5, 0.17, 0.14, 1.0, 1.0, 0.4, 0.25, 1.0, 0.25, 0.41, 0.2, 0.25, 0.11, 0.43, 0.33, 1.0, 0.33, 0.14, 0.12, 1.0, 0.33, 0.25, 1.0, 0.12, 0.34, 1.0, 0.93]"
"['necktie', 'belgium', 'couple', 'belgian', 'visit', 'royal', 'visit', 'agra', 'curate', 'royal', 'royal', 'visit', 'travel', 'tomorrow', 'business', 'belgium', 'trade', 'throne', 'belgium', 'agra', 'ramp', 'meeting', 'royal', 'necktie', 'royal', 'necktie', 'necktie', 'curate', 'necktie', 'royal', 'tomorrow', 'trade', 'visit', 'visit', 'state', 'purpose', 'meeting', 'overall', 'visit', 'agra', 'curate', 'curate', 'business', 'royal', 'royal', 'meeting', 'necktie', 'tomorrow', 'investing', 'curate', 'meeting', 'cooperation', 'negotiation', 'visit', 'visit', 'visit', 'arrive', 'boost', 'ascension', 'ascension']","['royal', 'belgium', 'couple', 'belgian', 'visit', 'account', 'iconic', 'agra', 'official', 'leave', 'concentrate', 'large', 'travel', 'tomorrow', 'business', 'india', 'trade', 'throne', 'belgium', 'mumbai', 'ramp', 'businessmen', 'amount', 'import', 'harmonize', 'export', 'export', 'diplomat', 'diamond', 'hike', 'solution', 'trading', 'european', 'smart', 'finish', 'purpose', 'forum', 'overall', 'urban', 'city', 'spouse', 'victim', 'industry', 'consist', 'attach_to', 'data', 'airport', 'wage', 'investing', 'terrorist', 'conference', 'cooperation', 'negotiation', 'third', 'bilateral', 'about', 'arrive', 'clasp', 'saturday', 'tuesday']","[0.1, 1.0, 1.0, 1.0, 1.0, 0.25, 0.81, 1.0, 0.12, 0.33, 0.25, 0.01, 1.0, 1.0, 1.0, 0.2, 1.0, 1.0, 1.0, 0.33, 1.0, 0.14, 0.33, 0.14, 0.2, 0.14, 0.14, 0.11, 0.09, 0.2, 0.1, 0.33, 0.88, 0.07, 0.11, 1.0, 0.5, 1.0, 0.62, 0.5, 0.14, 0.14, 0.25, 0.25, 0.33, 0.17, 0.11, 0.08, 1.0, 0.14, 0.5, 1.0, 1.0, 0.22, 0.61, 0.03, 1.0, 0.17, 0.1, 0.1]"
"['infiltration', 'command', 'defeated', 'terrorist', 'kill', 'sector', 'district', 'defeated', 'defeated', 'line', 'north', 'line', 'operation', 'operation', 'still', 'terrorist', 'line', 'defeated', 'command', 'command', 'defeated', 'today', 'command', 'command', 'terrorist', 'line', 'terrorist', 'terrorist', 'command', 'line', 'terrorist', 'terrorist']","['infiltration', 'command', 'foil', 'terrorist', 'kill', 'sector', 'kashmir', 'foil', 'expect', 'details', 'north', 'line', 'operation', 'control', 'still', 'official', 'file', 'state', 'election', 'election', 'update', 'today', 'agenda', 'chirrup', 'parliamentary', 'seating', 'up-to-the-minute', 'general', 'get', 'news', 'live', 'indian']","[1.0, 1.0, 0.2, 1.0, 1.0, 1.0, 0.25, 0.2, 0.33, 0.11, 1.0, 1.0, 1.0, 0.14, 1.0, 0.03, 0.1, 0.25, 0.17, 0.17, 0.2, 1.0, 0.1, 0.14, 0.33, 0.11, 0.53, 0.98, 0.09, 0.11, 0.67, 0.9]"
"['originator', 'panic', 'temple', 'collar', 'attack', 'kill', 'airport', 'attack', 'gunman', 'kill', 'conspiracy', 'gunman', 'kill', 'originator', 'kill', 'originator', 'kill', 'originator', 'kill', 'attack', 'branch', 'kill', 'branch', 'originator', 'originator', 'conspiracy', 'airport', 'kill', 'originator', 'come', 'kill', 'conspiracy', 'crime', 'airport', 'kill', 'collar', 'originator', 'attack', 'kill', 'kill', 'conspiracy', 'allegedly', 'originator', 'attack', 'case', 'kill', 'hours', 'originator', 'september', 'case', 'kill', 'case', 'originator', 'kill', 'attack', 'attack', 'panic', 'attack', 'kill', 'branch', 'case', 'kill', 'kill', 'hours', 'case', 'case', 'attack', 'conspiracy']","['riyadh', 'panic', 'temple', 'collar', 'attack', 'perpetrate', 'airport', 'late', 'conspirator', 'abscond', 'act', 'conspirator', 'injure', 'commando', 'allege', 'convict', 'suspect', 'attacker', 'flee', 'landed', 'branch', 'acquit', 'police', 'resident', 'gujarat', 'sentence', 'links', 'guard', 'brother', 'travel', 'plan', 'name_calling', 'crime', 'facing', 'help', 'collar', 'commissioner', 'last', 'transport', 'kill', 'input_signal', 'allegedly', 'terrorist', 'premier', 'death', 'arrive', 'night', 'deputy', 'september', 'capital', 'add', 'meet', 'semen', 'kill', 'official', 'senior', 'security', 'earlier', 'make', 'court', 'case', 'state', 'include', 'old_age', 'election', 'election', 'national', 'update']","[0.07, 1.0, 1.0, 1.0, 1.0, 0.25, 1.0, 0.43, 0.25, 0.17, 0.1, 0.25, 0.17, 0.14, 0.2, 0.17, 0.14, 0.17, 0.2, 0.83, 1.0, 0.14, 0.17, 0.2, 0.1, 0.12, 0.17, 0.17, 0.14, 0.5, 0.25, 0.12, 1.0, 0.12, 0.25, 1.0, 0.14, 0.27, 0.25, 1.0, 0.14, 1.0, 0.2, 0.15, 0.25, 0.33, 0.25, 0.14, 1.0, 0.11, 0.17, 0.14, 0.1, 1.0, 0.28, 0.6, 0.12, 0.56, 0.33, 0.11, 1.0, 0.25, 0.33, 0.2, 0.17, 0.17, 0.97, 0.14]"
"['stampede', 'gather', 'stampede', 'announce', 'state', 'kill', 'woman', 'kill', 'family', 'people', 'banks', 'kill', 'state', 'lane', 'stampede', 'kill', 'stampede', 'stampede', 'woman', 'stampede', 'kill', 'stampede', 'numbers', 'state', 'kill', 'stampede', 'stampede', 'people', 'stampede', 'woman', 'kill', 'kill', 'stampede', 'people', 'capital', 'kill', 'stampede', 'woman', 'stampede', 'stampede', 'kill', 'kill', 'kill', 'kill', 'incident', 'lane', 'kill', 'kill', 'treatment', 'juncture', 'kill', 'people', 'stampede', 'river', 'kill', 'stampede', 'woman', 'stampede', 'stampede', 'numbers', 'family', 'chief', 'family', 'kill', 'people', 'people', 'kill', 'kill', 'kill', 'people', 'announce']","['stampede', 'gather', 'celebration', 'rumor', 'bihar', 'herd', 'fan', 'erupt', 'police', 'twelve', 'banks', 'kill', 'district', 'temple', 'claustrophobic', 'bathe', 'absolutely', 'injured', 'woman', 'auspicious', 'lead', 'suffocation', 'postmortem', 'topographic_point', 'sadden', 'aged', 'aditya', 'accountability', 'negligence', 'official', 'take', 'collapse', 'apparently', 'lack', 'compensation', 'repair', 'decision', 'overseer', 'prayer', 'probe', 'state', 'concentrate', 'felt', 'plan', 'death', 'headquarters', 'offer', 'cause', 'treatment', 'juncture', 'reach', 'thousand', 'extra', 'river', 'lead', 'incident', 'director', 'free', 'huge', 'report', 'family', 'chief', 'government', 'get', 'situation', 'control', 'establish', 'tweet', 'state', 'hundred_thousand', 'announce']","[1.0, 1.0, 0.17, 0.17, 0.5, 0.25, 0.2, 0.25, 0.2, 0.11, 1.0, 1.0, 0.33, 0.14, 0.78, 0.12, 0.45, 0.93, 1.0, 0.3, 0.33, 0.11, 0.12, 0.14, 0.25, 0.41, 0.09, 0.12, 0.2, 0.17, 0.25, 0.25, 0.37, 0.12, 0.11, 0.2, 0.1, 0.14, 0.17, 0.09, 0.25, 0.25, 0.14, 0.25, 0.25, 0.12, 0.17, 0.25, 1.0, 1.0, 0.33, 0.11, 0.08, 1.0, 0.33, 0.86, 0.14, 0.75, 0.64, 0.17, 1.0, 1.0, 0.2, 0.33, 0.17, 0.14, 0.25, 0.2, 0.25, 0.11, 1.0]"
"['extradition', 'request', 'malaysia', 'activity', 'formal', 'absconder', 'preacher', 'torah', 'muslim', 'activity', 'malaysia', 'charge', 'legal', 'declare', 'procedure', 'soon', 'malaysia', 'foundation', 'activity', 'formal', 'formal', 'formal', 'nonprofit_organization', 'formal', 'promote', 'improper', 'torah', 'formal', 'internal', 'formal', 'declare', 'religious', 'formal', 'research', 'prohibition', 'preacher', 'activity', 'activity', 'malaysia', 'request', 'formal', 'government', 'agency', 'preacher', 'formal', 'probe', 'malaysia', 'medium', 'formal', 'malaysia', 'government', 'agency', 'malaysia', 'malaysia', 'activity', 'agency', 'foundation', 'activity', 'activity', 'national', 'request', 'foundation', 'respect', 'activity']","['extradition', 'request', 'permanent', 'residency', 'approach', 'absconder', 'preacher', 'report', 'muslim', 'completion', 'malaysia', 'charge', 'legal', 'declare', 'procedure', 'soon', 'external', 'personal_business', 'indulgence', 'obtain', 'give', 'approach', 'nonprofit_organization', 'establish', 'promote', 'improper', 'torah', 'keep', 'internal', 'enforce', 'state', 'religious', 'involve', 'research', 'prohibition', 'young_person', 'terrorism', 'activity', 'related', 'allegation', 'know', 'government', 'state', 'spokesperson', 'make', 'probe', 'foreign', 'medium', 'receive', 'following', 'ministry', 'agency', 'besides', 'official', 'case', 'state', 'old_age', 'election', 'election', 'national', 'update', 'today', 'agenda', 'chirrup']","[1.0, 1.0, 0.41, 0.33, 0.2, 1.0, 1.0, 0.2, 1.0, 0.14, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7, 0.08, 0.14, 0.25, 0.33, 0.2, 1.0, 0.25, 1.0, 1.0, 1.0, 0.33, 1.0, 0.2, 0.5, 1.0, 0.25, 1.0, 1.0, 0.14, 0.12, 1.0, 0.73, 0.14, 0.33, 1.0, 0.2, 0.14, 0.33, 1.0, 0.24, 1.0, 0.25, 0.87, 0.11, 1.0, 0.04, 0.81, 0.2, 0.2, 0.12, 0.2, 0.2, 1.0, 0.2, 0.14, 0.11, 0.17]"
